filepath,testclass,testname,assertion type,line number,assert string
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_bisect,assertAllClose,946,"self.assertAllClose(
                    dist.cdf(x), q * torch.ones(1, 5, 1, **tkwargs), atol=1e-4
                )"
./projects/botorch\test\models\test_fully_bayesian.py,TestPyroCatchNumericalErrors_class,test_pyro_catch_error,assertAllClose,981,"self.assertAllClose(grads[""K""], -0.5 * torch.eye(2))"
./projects/botorch\test\models\test_fully_bayesian.py,TestPyroCatchNumericalErrors_class,test_pyro_catch_error,assertAllClose,983,"self.assertAllClose(val, 2 * norm_mvn.log_prob(torch.tensor(0.0)))"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model,assertAllClose,240,"self.assertAllClose(train_X, model.pyro_model.train_X)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model,assertAllClose,241,"self.assertAllClose(train_Y_tf, model.pyro_model.train_Y)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model,assertAllClose,429,"self.assertAllClose(model.pyro_model.train_X, train_X)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model,assertAllClose,434,"self.assertAllClose(train_X, model.pyro_model.train_X)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model,assertAllClose,441,"self.assertAllClose(train_X, model.pyro_model.train_X)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model,assertAllClose,448,"self.assertAllClose(train_X, model.pyro_model.train_X)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model,assertAllClose,245,"self.assertAllClose(
                train_Yvar_tf.clamp(MIN_INFERRED_NOISE_LEVEL),
                model.pyro_model.train_Yvar,
            )"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model,assertAllClose,296,"self.assertAllClose(noisy_posterior.mean, noise_free_posterior.mean)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model,assertAllClose,310,"self.assertAllClose(
                    added_noise, expected_noise.expand_as(added_noise), atol=1e-4
                )"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_float,assertAllClose,240,"self.assertAllClose(train_X, model.pyro_model.train_X)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_float,assertAllClose,241,"self.assertAllClose(train_Y_tf, model.pyro_model.train_Y)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_float,assertAllClose,429,"self.assertAllClose(model.pyro_model.train_X, train_X)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_float,assertAllClose,434,"self.assertAllClose(train_X, model.pyro_model.train_X)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_float,assertAllClose,441,"self.assertAllClose(train_X, model.pyro_model.train_X)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_float,assertAllClose,448,"self.assertAllClose(train_X, model.pyro_model.train_X)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_float,assertAllClose,245,"self.assertAllClose(
                train_Yvar_tf.clamp(MIN_INFERRED_NOISE_LEVEL),
                model.pyro_model.train_Yvar,
            )"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_float,assertAllClose,296,"self.assertAllClose(noisy_posterior.mean, noise_free_posterior.mean)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_float,assertAllClose,310,"self.assertAllClose(
                    added_noise, expected_noise.expand_as(added_noise), atol=1e-4
                )"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_infer_noise,assertAllClose,240,"self.assertAllClose(train_X, model.pyro_model.train_X)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_infer_noise,assertAllClose,241,"self.assertAllClose(train_Y_tf, model.pyro_model.train_Y)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_infer_noise,assertAllClose,429,"self.assertAllClose(model.pyro_model.train_X, train_X)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_infer_noise,assertAllClose,434,"self.assertAllClose(train_X, model.pyro_model.train_X)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_infer_noise,assertAllClose,441,"self.assertAllClose(train_X, model.pyro_model.train_X)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_infer_noise,assertAllClose,448,"self.assertAllClose(train_X, model.pyro_model.train_X)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_infer_noise,assertAllClose,245,"self.assertAllClose(
                train_Yvar_tf.clamp(MIN_INFERRED_NOISE_LEVEL),
                model.pyro_model.train_Yvar,
            )"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_infer_noise,assertAllClose,296,"self.assertAllClose(noisy_posterior.mean, noise_free_posterior.mean)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_infer_noise,assertAllClose,310,"self.assertAllClose(
                    added_noise, expected_noise.expand_as(added_noise), atol=1e-4
                )"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_with_outcome_transform,assertAllClose,240,"self.assertAllClose(train_X, model.pyro_model.train_X)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_with_outcome_transform,assertAllClose,241,"self.assertAllClose(train_Y_tf, model.pyro_model.train_Y)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_with_outcome_transform,assertAllClose,429,"self.assertAllClose(model.pyro_model.train_X, train_X)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_with_outcome_transform,assertAllClose,434,"self.assertAllClose(train_X, model.pyro_model.train_X)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_with_outcome_transform,assertAllClose,441,"self.assertAllClose(train_X, model.pyro_model.train_X)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_with_outcome_transform,assertAllClose,448,"self.assertAllClose(train_X, model.pyro_model.train_X)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_with_outcome_transform,assertAllClose,245,"self.assertAllClose(
                train_Yvar_tf.clamp(MIN_INFERRED_NOISE_LEVEL),
                model.pyro_model.train_Yvar,
            )"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_with_outcome_transform,assertAllClose,296,"self.assertAllClose(noisy_posterior.mean, noise_free_posterior.mean)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_fit_model_with_outcome_transform,assertAllClose,310,"self.assertAllClose(
                    added_noise, expected_noise.expand_as(added_noise), atol=1e-4
                )"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_transforms,assertAllClose,517,"self.assertAllClose(pred_mean1, pred_mean2)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_transforms,assertAllClose,518,"self.assertAllClose(pred_var1, pred_var2)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_transforms_infer_noise,assertAllClose,517,"self.assertAllClose(pred_mean1, pred_mean2)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_transforms_infer_noise,assertAllClose,518,"self.assertAllClose(pred_var1, pred_var2)"
./projects/botorch\test\models\test_fully_bayesian_multitask.py,TestFullyBayesianMultiTaskGP_class,test_construct_inputs,assertAllClose,701,"self.assertAllClose(data_dict[""train_Yvar""], train_Yvar)"
./projects/botorch\test\models\test_gpytorch.py,TestGPyTorchModel_class,test_gpytorch_model,assertAllClose,145,"self.assertAllClose(posterior.variance, expected_var)"
./projects/botorch\test\models\test_gpytorch.py,TestModelListGPyTorchModel_class,test_model_list_gpytorch_model,assertAllClose,519,"self.assertAllClose(expected_mean, posterior2.mean)"
./projects/botorch\test\models\test_gpytorch.py,TestModelListGPyTorchModel_class,test_model_list_gpytorch_model,assertAllClose,526,"self.assertAllClose(
                expected_covariance, posterior2.covariance_matrix, atol=1e-5
            )"
./projects/botorch\test\models\test_gpytorch.py,TestModelListGPyTorchModel_class,test_model_list_gpytorch_model,assertAllClose,539,"self.assertAllClose(
                    posterior_subset.mean,
                    posterior.mean[..., output_indices],
                    atol=1e-6,
                )"
./projects/botorch\test\models\test_gpytorch.py,TestModelListGPyTorchModel_class,test_model_list_gpytorch_model,assertAllClose,544,"self.assertAllClose(
                    posterior_subset.variance,
                    posterior.variance[..., output_indices],
                    atol=2e-6 if dtype is torch.float else 1e-6,
                    rtol=3e-4 if dtype is torch.float else 1e-5,
                )"
./projects/botorch\test\models\test_gp_regression.py,TestGPRegressionBase_class,test_gp,assertAllClose,132,"self.assertAllClose(pvar, pvar_exp, rtol=1e-4, atol=1e-5)"
./projects/botorch\test\models\test_gp_regression.py,TestGPRegressionBase_class,test_gp,assertAllClose,142,"self.assertAllClose(posterior_pred.variance, posterior.variance + obs_noise)"
./projects/botorch\test\models\test_gp_regression.py,TestGPRegressionBase_class,test_gp,assertAllClose,157,"self.assertAllClose(pvar, pvar_exp, rtol=1e-4, atol=1e-5)"
./projects/botorch\test\models\test_gp_regression.py,TestGPRegressionBase_class,test_subset_model,assertAllClose,397,"self.assertAllClose(p_sub_all.mean, p.mean)"
./projects/botorch\test\models\test_gp_regression_fidelity.py,TestSingleTaskMultiFidelityGP_class,test_gp,assertAllClose,188,"self.assertAllClose(posterior.variance, expected_var)"
./projects/botorch\test\models\test_gp_regression_fidelity.py,TestSingleTaskMultiFidelityGP_class,test_gp,assertAllClose,204,"self.assertAllClose(posterior.variance, expected_var)"
./projects/botorch\test\models\test_gp_regression_mixed.py,TestMixedSingleTaskGP_class,test_gp,assertAllClose,126,"self.assertAllClose(pvar, pvar_exp, rtol=1e-4, atol=1e-5)"
./projects/botorch\test\models\test_gp_regression_mixed.py,TestMixedSingleTaskGP_class,test_gp,assertAllClose,140,"self.assertAllClose(pvar, pvar_exp, rtol=1e-4, atol=1e-5)"
./projects/botorch\test\models\test_latent_kronecker_gp.py,TestLatentKroneckerGP_class,test_default_init,assertAllClose,101,"self.assertAllClose(model.train_inputs[0], train_X, atol=0.0)"
./projects/botorch\test\models\test_latent_kronecker_gp.py,TestLatentKroneckerGP_class,test_default_init,assertAllClose,102,"self.assertAllClose(model.train_targets, train_Y_flat, atol=0.0)"
./projects/botorch\test\models\test_latent_kronecker_gp.py,TestLatentKroneckerGP_class,test_custom_init,assertAllClose,179,"self.assertAllClose(model.T, T, atol=0.0)"
./projects/botorch\test\models\test_latent_kronecker_gp.py,TestLatentKroneckerGP_class,test_custom_octf,assertAllClose,263,"self.assertAllClose(octf.stdvs, torch.ones(*batch_shape, 1, 1, **tkwargs))"
./projects/botorch\test\models\test_latent_kronecker_gp.py,TestLatentKroneckerGP_class,test_custom_octf,assertAllClose,268,"self.assertAllClose(octf.means, torch.zeros_like(octf.means))"
./projects/botorch\test\models\test_latent_kronecker_gp.py,TestLatentKroneckerGP_class,test_custom_octf,assertAllClose,269,"self.assertAllClose(octf.stdvs, torch.ones_like(octf.stdvs))"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_add_saas_prior,assertAllClose,134,"self.assertAllClose(
                _inv_lengthscale_prior[1](base_kernel),
                true_value * torch.ones(1, train_X.shape[-1], **tkwargs),
            )"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_add_saas_prior,assertAllClose,140,"self.assertAllClose(
                base_kernel.lengthscale,
                true_value * torch.ones(1, train_X.shape[-1], **tkwargs),
            )"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_get_saas_model,assertAllClose,208,"self.assertAllClose(pred_mean, pred_mean2)"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_get_saas_model,assertAllClose,209,"self.assertAllClose(pred_var, pred_var2)"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_get_saas_model,assertAllClose,252,"self.assertAllClose(
                bounds[""model.mean_module.raw_constant""][0].item(), -10.0
            )"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_get_saas_model,assertAllClose,255,"self.assertAllClose(
                bounds[""model.mean_module.raw_constant""][1].item(), 10.0
            )"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_get_saas_model,assertAllClose,258,"self.assertAllClose(
                bounds[""model.covar_module.raw_outputscale""][0].item(), math.log(1e-2)
            )"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_get_saas_model,assertAllClose,261,"self.assertAllClose(
                bounds[""model.covar_module.raw_outputscale""][1].item(), math.log(1e4)
            )"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_get_saas_model,assertAllClose,264,"self.assertAllClose(
                bounds[""model.covar_module.base_kernel.raw_lengthscale""][0].item(),
                math.log(1e-2),
            )"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_get_saas_model,assertAllClose,268,"self.assertAllClose(
                bounds[""model.covar_module.base_kernel.raw_lengthscale""][1].item(),
                math.log(1e4),
            )"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_get_saas_model,assertAllClose,246,"self.assertAllClose(
                    bounds[""likelihood.noise_covar.raw_noise""][0].item(), math.log(1e-4)
                )"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_get_saas_model,assertAllClose,249,"self.assertAllClose(
                    bounds[""likelihood.noise_covar.raw_noise""][1].item(), math.log(1)
                )"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_get_saas_model,assertAllClose,273,"self.assertAllClose(
                    bounds[""model.covar_module.base_kernel.raw_tau""][0].item(),
                    math.log(1e-3),
                )"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_get_saas_model,assertAllClose,277,"self.assertAllClose(
                    bounds[""model.covar_module.base_kernel.raw_tau""][1].item(),
                    math.log(10.0),
                )"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_filterfeatures_input_transform,assertAllClose,408,"self.assertAllClose(model.train_inputs[0], train_X[:, idxs_to_filter])"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_batch_model_fitting,assertAllClose,445,"self.assertAllClose(
                batch_model.covar_module.base_kernel.lengthscale[0, :],
                model_1.covar_module.base_kernel.lengthscale,
                atol=1e-3,
            )"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_batch_model_fitting,assertAllClose,450,"self.assertAllClose(
                batch_model.covar_module.base_kernel.lengthscale[1, :],
                model_2.covar_module.base_kernel.lengthscale,
                atol=1e-3,
            )"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_batch_model_fitting,assertAllClose,461,"self.assertAllClose(
                batch_model.covar_module.outputscale,
                torch.stack(
                    (
                        model_1.covar_module.outputscale,
                        model_2.covar_module.outputscale,
                    )
                ),
                atol=1e-3,
            )"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_batch_model_fitting,assertAllClose,475,"self.assertAllClose(
                batch_model.mean_module.constant,
                torch.stack(
                    (model_1.mean_module.constant, model_2.mean_module.constant)
                ),
                atol=1e-3,
            )"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_batch_model_fitting,assertAllClose,486,"self.assertAllClose(
                batch_model.likelihood.noise,
                torch.stack((model_1.likelihood.noise, model_2.likelihood.noise)),
                atol=1e-3,
            )"
./projects/botorch\test\models\test_map_saas.py,TestMapSaas_class,test_batch_model_fitting,assertAllClose,502,"self.assertAllClose(
                    batch_model.covar_module.base_kernel.raw_tau,
                    torch.stack(
                        (
                            model_1.covar_module.base_kernel.raw_tau,
                            model_2.covar_module.base_kernel.raw_tau,
                        )
                    ),
                    atol=1e-3,
                )"
./projects/botorch\test\models\test_map_saas.py,TestAdditiveMapSaasSingleTaskGP_class,test_construct_likelihood,assertAllClose,565,"self.assertAllClose(
                likelihood.noise_covar.noise_prior.concentration,
                torch.tensor(0.9, **tkwargs),
            )"
./projects/botorch\test\models\test_map_saas.py,TestAdditiveMapSaasSingleTaskGP_class,test_construct_likelihood,assertAllClose,569,"self.assertAllClose(
                likelihood.noise_covar.noise_prior.rate, torch.tensor(10, **tkwargs)
            )"
./projects/botorch\test\models\test_map_saas.py,TestAdditiveMapSaasSingleTaskGP_class,test_construct_likelihood,assertAllClose,579,"self.assertAllClose(
                likelihood.noise_covar.raw_noise_constraint.lower_bound.item(), 1e-4
            )"
./projects/botorch\test\models\test_map_saas.py,TestAdditiveMapSaasSingleTaskGP_class,test_construct_likelihood,assertAllClose,582,"self.assertAllClose(
                likelihood.noise_covar.raw_noise_constraint.upper_bound.item(), 1.0
            )"
./projects/botorch\test\models\test_map_saas.py,TestAdditiveMapSaasSingleTaskGP_class,test_fit_model,assertAllClose,644,"self.assertAllClose(expected_X, model.train_inputs[0])"
./projects/botorch\test\models\test_map_saas.py,TestAdditiveMapSaasSingleTaskGP_class,test_fit_model,assertAllClose,645,"self.assertAllClose(expected_Y, model.train_targets)"
./projects/botorch\test\models\test_map_saas.py,TestAdditiveMapSaasSingleTaskGP_class,test_fit_model,assertAllClose,647,"self.assertAllClose(model.likelihood.noise_covar.noise, expected_Yvar)"
./projects/botorch\test\models\test_model_list_gp_regression.py,TestModelListGP_class,_base_test_ModelListGP,assertAllClose,151,"self.assertAllClose(posterior.mean[:, [0]], p0.mean)"
./projects/botorch\test\models\test_model_list_gp_regression.py,TestModelListGP_class,_base_test_ModelListGP,assertAllClose,152,"self.assertAllClose(posterior.variance[:, [0]], p0.variance)"
./projects/botorch\test\models\test_model_list_gp_regression.py,TestModelListGP_class,_base_test_ModelListGP,assertAllClose,165,"self.assertAllClose(p0.variance, expected_var)"
./projects/botorch\test\models\test_model_list_gp_regression.py,TestModelListGP_class,test_ModelListGP,assertAllClose,255,"self.assertAllClose(
                    noise_free_variance + observation_noise, noisy_variance
                )"
./projects/botorch\test\models\test_model_list_gp_regression.py,TestModelListGP_class,test_ModelListGP,assertAllClose,151,"self.assertAllClose(posterior.mean[:, [0]], p0.mean)"
./projects/botorch\test\models\test_model_list_gp_regression.py,TestModelListGP_class,test_ModelListGP,assertAllClose,152,"self.assertAllClose(posterior.variance[:, [0]], p0.variance)"
./projects/botorch\test\models\test_model_list_gp_regression.py,TestModelListGP_class,test_ModelListGP,assertAllClose,165,"self.assertAllClose(p0.variance, expected_var)"
./projects/botorch\test\models\test_model_list_gp_regression.py,TestModelListGP_class,test_ModelListGP_fixed_noise,assertAllClose,151,"self.assertAllClose(posterior.mean[:, [0]], p0.mean)"
./projects/botorch\test\models\test_model_list_gp_regression.py,TestModelListGP_class,test_ModelListGP_fixed_noise,assertAllClose,152,"self.assertAllClose(posterior.variance[:, [0]], p0.variance)"
./projects/botorch\test\models\test_model_list_gp_regression.py,TestModelListGP_class,test_ModelListGP_fixed_noise,assertAllClose,165,"self.assertAllClose(p0.variance, expected_var)"
./projects/botorch\test\models\test_model_list_gp_regression.py,TestModelListGP_class,test_ModelListGP_multi_task,assertAllClose,315,"self.assertAllClose(model_mean, model_list_gp_mean)"
./projects/botorch\test\models\test_model_list_gp_regression.py,TestModelListGP_class,test_ModelListGP_multi_task,assertAllClose,322,"self.assertAllClose(expected_mean, model_list_gp_mean)"
./projects/botorch\test\models\test_model_list_gp_regression.py,TestModelListGP_class,test_ModelListGP_multi_task,assertAllClose,335,"self.assertAllClose(model2_mean, model_list_gp_mean)"
./projects/botorch\test\models\test_model_list_gp_regression.py,TestModelListGP_class,test_ModelListGP_multi_task,assertAllClose,342,"self.assertAllClose(expected_mean, posterior.mean)"
./projects/botorch\test\models\test_model_list_gp_regression.py,TestModelListGP_class,test_ModelListGP_multi_task_outcome_transform,assertAllClose,315,"self.assertAllClose(model_mean, model_list_gp_mean)"
./projects/botorch\test\models\test_model_list_gp_regression.py,TestModelListGP_class,test_ModelListGP_multi_task_outcome_transform,assertAllClose,322,"self.assertAllClose(expected_mean, model_list_gp_mean)"
./projects/botorch\test\models\test_model_list_gp_regression.py,TestModelListGP_class,test_ModelListGP_multi_task_outcome_transform,assertAllClose,335,"self.assertAllClose(model2_mean, model_list_gp_mean)"
./projects/botorch\test\models\test_model_list_gp_regression.py,TestModelListGP_class,test_ModelListGP_multi_task_outcome_transform,assertAllClose,342,"self.assertAllClose(expected_mean, posterior.mean)"
./projects/botorch\test\models\test_model_list_gp_regression.py,TestModelListGP_class,test_fantasize_with_outcome_transform,assertAllClose,617,"self.assertAllClose(
                    manually_rescaled_mean,
                    fant_mean_with_native_transform,
                )"
./projects/botorch\test\models\test_model_list_gp_regression.py,TestModelListGP_class,test_fantasize_with_outcome_transform,assertAllClose,659,"self.assertAllClose(
                    manually_rescaled_mean,
                    fant_mean_with_native_transform,
                )"
./projects/botorch\test\models\test_multitask.py,TestMultiTaskGP_class,test_MultiTaskGP,assertAllClose,246,"self.assertAllClose(posterior_f.mean, posterior_expected.mean)"
./projects/botorch\test\models\test_multitask.py,TestMultiTaskGP_class,test_MultiTaskGP,assertAllClose,247,"self.assertAllClose(
                posterior_f.covariance_matrix, posterior_expected.covariance_matrix
            )"
./projects/botorch\test\models\test_multitask.py,TestMultiTaskGP_class,test_MultiTaskGP,assertAllClose,290,"self.assertAllClose(posterior_f.variance, expected_var)"
./projects/botorch\test\models\test_multitask.py,TestMultiTaskGP_class,test_MultiTaskGP_construct_inputs,assertAllClose,479,"self.assertAllClose(data_dict[""train_X""], train_X[..., [1, 0]])"
./projects/botorch\test\models\test_multitask.py,TestMultiTaskGP_class,test_MultiTaskGP_construct_inputs,assertAllClose,483,"self.assertAllClose(data_dict[""train_X""], train_X)"
./projects/botorch\test\models\test_multitask.py,TestMultiTaskGP_class,test_MultiTaskGP_construct_inputs,assertAllClose,488,"self.assertAllClose(data_dict[""train_Yvar""], train_Yvar)"
./projects/botorch\test\models\test_multitask.py,TestKroneckerMultiTaskGP_class,test_KroneckerMultiTaskGP_default,assertAllClose,569,"self.assertAllClose(posterior_f.variance, expected_var)"
./projects/botorch\test\models\test_pairwise_gp.py,TestPairwiseGP_class,test_condition_on_observations,assertAllClose,379,"self.assertAllClose(
                        posterior_same_inputs.mean[:, 0, ...],
                        non_batch_posterior.mean,
                        atol=1e-3,
                    )"
./projects/botorch\test\models\test_pairwise_gp.py,TestPairwiseGP_class,test_condition_on_observations,assertAllClose,384,"self.assertAllClose(
                        posterior_same_inputs.distribution.covariance_matrix[
                            :, 0, :, :
                        ],
                        non_batch_posterior.distribution.covariance_matrix,
                        atol=1e-3,
                    )"
./projects/botorch\test\models\test_relevance_pursuit.py,TestRobustGP_class,test_robust_gp_end_to_end,assertAllClose,226,"self.assertAllClose(X_max, torch.ones_like(X_max))"
./projects/botorch\test\models\test_relevance_pursuit.py,TestRobustGP_class,test_robust_gp_end_to_end,assertAllClose,227,"self.assertAllClose(X_min, torch.zeros_like(X_min))"
./projects/botorch\test\models\test_relevance_pursuit.py,TestRobustGP_class,test_robust_convex_gp_end_to_end,assertAllClose,226,"self.assertAllClose(X_max, torch.ones_like(X_max))"
./projects/botorch\test\models\test_relevance_pursuit.py,TestRobustGP_class,test_robust_convex_gp_end_to_end,assertAllClose,227,"self.assertAllClose(X_min, torch.zeros_like(X_min))"
./projects/botorch\test\models\test_relevance_pursuit.py,TestRobustGP_class,_test_robust_gp_end_to_end,assertAllClose,226,"self.assertAllClose(X_max, torch.ones_like(X_max))"
./projects/botorch\test\models\test_relevance_pursuit.py,TestRobustGP_class,_test_robust_gp_end_to_end,assertAllClose,227,"self.assertAllClose(X_min, torch.zeros_like(X_min))"
./projects/botorch\test\models\test_relevance_pursuit.py,TestRobustGP_class,test_robust_relevance_pursuit,assertAllClose,329,"self.assertAllClose(dense_rho, sparse_rho)"
./projects/botorch\test\models\test_relevance_pursuit.py,TestRobustGP_class,test_robust_relevance_pursuit,assertAllClose,439,"self.assertAllClose(support_size, support_size.sort(descending=True).values)"
./projects/botorch\test\models\test_relevance_pursuit.py,TestRobustGP_class,test_robust_relevance_pursuit,assertAllClose,454,"self.assertAllClose(
                support_size, support_size.sort(descending=False).values
            )"
./projects/botorch\test\models\test_relevance_pursuit.py,TestRobustGP_class,_test_robust_relevance_pursuit,assertAllClose,329,"self.assertAllClose(dense_rho, sparse_rho)"
./projects/botorch\test\models\test_relevance_pursuit.py,TestRobustGP_class,_test_robust_relevance_pursuit,assertAllClose,439,"self.assertAllClose(support_size, support_size.sort(descending=True).values)"
./projects/botorch\test\models\test_relevance_pursuit.py,TestRobustGP_class,_test_robust_relevance_pursuit,assertAllClose,454,"self.assertAllClose(
                support_size, support_size.sort(descending=False).values
            )"
./projects/botorch\test\models\test_relevance_pursuit.py,TestRobustGP_class,test_robust_relevance_pursuit_single_task_gp,assertAllClose,529,"self.assertAllClose(inferred_numbers_of_outliers, expected_numbers_of_outliers)"
./projects/botorch\test\models\test_relevance_pursuit.py,TestRobustGP_class,_test_robust_relevance_pursuit_single_task_gp,assertAllClose,529,"self.assertAllClose(inferred_numbers_of_outliers, expected_numbers_of_outliers)"
./projects/botorch\test\models\test_relevance_pursuit.py,TestRobustGP_class,test_basic_relevance_pursuit_module,assertAllClose,682,"self.assertAllClose(value, torch.tensor(1.0, device=self.device))"
./projects/botorch\test\models\test_relevance_pursuit.py,TestRobustGP_class,test_basic_relevance_pursuit_module,assertAllClose,571,"self.assertAllClose(
                module.sparse_parameter, torch.zeros_like(module.sparse_parameter)
            )"
./projects/botorch\test\models\test_relevance_pursuit.py,TestRobustGP_class,test_basic_relevance_pursuit_module,assertAllClose,579,"self.assertAllClose(
                module.sparse_parameter, torch.zeros_like(module.sparse_parameter)
            )"
./projects/botorch\test\models\test_relevance_pursuit.py,TestRobustGP_class,test_experimental_utils,assertAllClose,698,"self.assertAllClose(Y, base_f(X))"
./projects/botorch\test\models\kernels\test_categorical.py,TestCategoricalKernel_class,test_forward,assertAllClose,48,"self.assertAllClose(res, actual)"
./projects/botorch\test\models\kernels\test_categorical.py,TestCategoricalKernel_class,test_active_dims,assertAllClose,60,"self.assertAllClose(res, actual)"
./projects/botorch\test\models\kernels\test_categorical.py,TestCategoricalKernel_class,test_ard,assertAllClose,75,"self.assertAllClose(res, actual)"
